file_path,label
C:\Users\USER\Documents\Esprit\4ds\Deep Learning\Proj\data\preprocessed\EmoDB\fear\14b03Ad.npy,5
C:\Users\USER\Documents\Esprit\4ds\Deep Learning\Proj\data\preprocessed\EmoDB\fear\14b09Ac.npy,5
C:\Users\USER\Documents\Esprit\4ds\Deep Learning\Proj\data\preprocessed\EmoDB\fear\14b10Ad.npy,5
C:\Users\USER\Documents\Esprit\4ds\Deep Learning\Proj\data\preprocessed\EmoDB\fear\15a02Ac.npy,5
C:\Users\USER\Documents\Esprit\4ds\Deep Learning\Proj\data\preprocessed\EmoDB\fear\15a04Ab.npy,5
C:\Users\USER\Documents\Esprit\4ds\Deep Learning\Proj\data\preprocessed\EmoDB\fear\15a04Ac.npy,5
C:\Users\USER\Documents\Esprit\4ds\Deep Learning\Proj\data\preprocessed\EmoDB\fear\15a07Ac.npy,5
C:\Users\USER\Documents\Esprit\4ds\Deep Learning\Proj\data\preprocessed\EmoDB\fear\15b02Aa.npy,5
C:\Users\USER\Documents\Esprit\4ds\Deep Learning\Proj\data\preprocessed\EmoDB\fear\15b03Aa.npy,5
C:\Users\USER\Documents\Esprit\4ds\Deep Learning\Proj\data\preprocessed\EmoDB\fear\15b09Ac.npy,5
C:\Users\USER\Documents\Esprit\4ds\Deep Learning\Proj\data\preprocessed\EmoDB\fear\15b10Ac.npy,5
C:\Users\USER\Documents\Esprit\4ds\Deep Learning\Proj\data\preprocessed\EmoDB\fear\16a04Ab.npy,5
C:\Users\USER\Documents\Esprit\4ds\Deep Learning\Proj\data\preprocessed\EmoDB\fear\16a05Ab.npy,5
C:\Users\USER\Documents\Esprit\4ds\Deep Learning\Proj\data\preprocessed\EmoDB\fear\16b01Aa.npy,5
C:\Users\USER\Documents\Esprit\4ds\Deep Learning\Proj\data\preprocessed\EmoDB\fear\16b02Aa.npy,5
C:\Users\USER\Documents\Esprit\4ds\Deep Learning\Proj\data\preprocessed\EmoDB\fear\16b03Ad.npy,5
C:\Users\USER\Documents\Esprit\4ds\Deep Learning\Proj\data\preprocessed\EmoDB\fear\16b09Ab.npy,5
C:\Users\USER\Documents\Esprit\4ds\Deep Learning\Proj\data\preprocessed\EmoDB\fear\16b10Aa.npy,5
C:\Users\USER\Documents\Esprit\4ds\Deep Learning\Proj\data\preprocessed\EmoDB\happy\03a01Fa.npy,1
C:\Users\USER\Documents\Esprit\4ds\Deep Learning\Proj\data\preprocessed\EmoDB\happy\03a02Fc.npy,1
C:\Users\USER\Documents\Esprit\4ds\Deep Learning\Proj\data\preprocessed\EmoDB\happy\03a04Fd.npy,1
C:\Users\USER\Documents\Esprit\4ds\Deep Learning\Proj\data\preprocessed\EmoDB\happy\03a05Fc.npy,1
C:\Users\USER\Documents\Esprit\4ds\Deep Learning\Proj\data\preprocessed\EmoDB\happy\03a07Fa.npy,1
C:\Users\USER\Documents\Esprit\4ds\Deep Learning\Proj\data\preprocessed\EmoDB\happy\03a07Fb.npy,1
C:\Users\USER\Documents\Esprit\4ds\Deep Learning\Proj\data\preprocessed\EmoDB\happy\03b01Fa.npy,1
C:\Users\USER\Documents\Esprit\4ds\Deep Learning\Proj\data\preprocessed\EmoDB\happy\08a01Fd.npy,1
C:\Users\USER\Documents\Esprit\4ds\Deep Learning\Proj\data\preprocessed\EmoDB\happy\08a02Fe.npy,1
C:\Users\USER\Documents\Esprit\4ds\Deep Learning\Proj\data\preprocessed\EmoDB\happy\08a04Ff.npy,1
C:\Users\USER\Documents\Esprit\4ds\Deep Learning\Proj\data\preprocessed\EmoDB\happy\08a05Fe.npy,1
C:\Users\USER\Documents\Esprit\4ds\Deep Learning\Proj\data\preprocessed\EmoDB\happy\08a07Fd.npy,1
C:\Users\USER\Documents\Esprit\4ds\Deep Learning\Proj\data\preprocessed\EmoDB\happy\08b01Fd.npy,1
C:\Users\USER\Documents\Esprit\4ds\Deep Learning\Proj\data\preprocessed\EmoDB\happy\08b01Fe.npy,1
C:\Users\USER\Documents\Esprit\4ds\Deep Learning\Proj\data\preprocessed\EmoDB\happy\08b02Ff.npy,1
C:\Users\USER\Documents\Esprit\4ds\Deep Learning\Proj\data\preprocessed\EmoDB\happy\08b03Fe.npy,1
C:\Users\USER\Documents\Esprit\4ds\Deep Learning\Proj\data\preprocessed\EmoDB\happy\08b09Fd.npy,1
C:\Users\USER\Documents\Esprit\4ds\Deep Learning\Proj\data\preprocessed\EmoDB\happy\08b10Fd.npy,1
C:\Users\USER\Documents\Esprit\4ds\Deep Learning\Proj\data\preprocessed\EmoDB\happy\09a01Fa.npy,1
C:\Users\USER\Documents\Esprit\4ds\Deep Learning\Proj\data\preprocessed\EmoDB\happy\09a04Fd.npy,1
C:\Users\USER\Documents\Esprit\4ds\Deep Learning\Proj\data\preprocessed\EmoDB\happy\09b03Fa.npy,1
C:\Users\USER\Documents\Esprit\4ds\Deep Learning\Proj\data\preprocessed\EmoDB\happy\09b03Fd.npy,1
C:\Users\USER\Documents\Esprit\4ds\Deep Learning\Proj\data\preprocessed\EmoDB\happy\10a02Fa.npy,1
C:\Users\USER\Documents\Esprit\4ds\Deep Learning\Proj\data\preprocessed\EmoDB\happy\10a04Fd.npy,1
C:\Users\USER\Documents\Esprit\4ds\Deep Learning\Proj\data\preprocessed\EmoDB\happy\10b01Fa.npy,1
C:\Users\USER\Documents\Esprit\4ds\Deep Learning\Proj\data\preprocessed\EmoDB\happy\10b10Fc.npy,1
C:\Users\USER\Documents\Esprit\4ds\Deep Learning\Proj\data\preprocessed\EmoDB\happy\11a02Fb.npy,1
C:\Users\USER\Documents\Esprit\4ds\Deep Learning\Proj\data\preprocessed\EmoDB\happy\11a04Fd.npy,1
C:\Users\USER\Documents\Esprit\4ds\Deep Learning\Proj\data\preprocessed\EmoDB\happy\11a05Fb.npy,1
C:\Users\USER\Documents\Esprit\4ds\Deep Learning\Proj\data\preprocessed\EmoDB\happy\11a05Fc.npy,1
C:\Users\USER\Documents\Esprit\4ds\Deep Learning\Proj\data\preprocessed\EmoDB\happy\11b01Fc.npy,1
C:\Users\USER\Documents\Esprit\4ds\Deep Learning\Proj\data\preprocessed\EmoDB\happy\11b02Fd.npy,1
C:\Users\USER\Documents\Esprit\4ds\Deep Learning\Proj\data\preprocessed\EmoDB\happy\11b03Fc.npy,1
C:\Users\USER\Documents\Esprit\4ds\Deep Learning\Proj\data\preprocessed\EmoDB\happy\11b09Fd.npy,1
C:\Users\USER\Documents\Esprit\4ds\Deep Learning\Proj\data\preprocessed\EmoDB\happy\12a01Fb.npy,1
C:\Users\USER\Documents\Esprit\4ds\Deep Learning\Proj\data\preprocessed\EmoDB\happy\12b02Fb.npy,1
C:\Users\USER\Documents\Esprit\4ds\Deep Learning\Proj\data\preprocessed\EmoDB\happy\13a01Fd.npy,1
C:\Users\USER\Documents\Esprit\4ds\Deep Learning\Proj\data\preprocessed\EmoDB\happy\13a02Fa.npy,1
C:\Users\USER\Documents\Esprit\4ds\Deep Learning\Proj\data\preprocessed\EmoDB\happy\13a04Fc.npy,1
C:\Users\USER\Documents\Esprit\4ds\Deep Learning\Proj\data\preprocessed\EmoDB\happy\13a07Fd.npy,1
C:\Users\USER\Documents\Esprit\4ds\Deep Learning\Proj\data\preprocessed\EmoDB\happy\13b01Fc.npy,1
C:\Users\USER\Documents\Esprit\4ds\Deep Learning\Proj\data\preprocessed\EmoDB\happy\13b02Fb.npy,1
C:\Users\USER\Documents\Esprit\4ds\Deep Learning\Proj\data\preprocessed\EmoDB\happy\13b03Fd.npy,1
C:\Users\USER\Documents\Esprit\4ds\Deep Learning\Proj\data\preprocessed\EmoDB\happy\13b09Fb.npy,1
C:\Users\USER\Documents\Esprit\4ds\Deep Learning\Proj\data\preprocessed\EmoDB\happy\13b09Fc.npy,1
C:\Users\USER\Documents\Esprit\4ds\Deep Learning\Proj\data\preprocessed\EmoDB\happy\13b10Fa.npy,1
C:\Users\USER\Documents\Esprit\4ds\Deep Learning\Proj\data\preprocessed\EmoDB\happy\14a02Fd.npy,1
C:\Users\USER\Documents\Esprit\4ds\Deep Learning\Proj\data\preprocessed\EmoDB\happy\14a05Fa.npy,1
C:\Users\USER\Documents\Esprit\4ds\Deep Learning\Proj\data\preprocessed\EmoDB\happy\14a05Fb.npy,1
C:\Users\USER\Documents\Esprit\4ds\Deep Learning\Proj\data\preprocessed\EmoDB\happy\14a07Fd.npy,1
C:\Users\USER\Documents\Esprit\4ds\Deep Learning\Proj\data\preprocessed\EmoDB\happy\14b01Fa.npy,1
C:\Users\USER\Documents\Esprit\4ds\Deep Learning\Proj\data\preprocessed\EmoDB\happy\14b01Fc.npy,1
C:\Users\USER\Documents\Esprit\4ds\Deep Learning\Proj\data\preprocessed\EmoDB\happy\14b02Fb.npy,1
C:\Users\USER\Documents\Esprit\4ds\Deep Learning\Proj\data\preprocessed\EmoDB\happy\14b09Fc.npy,1
C:\Users\USER\Documents\Esprit\4ds\Deep Learning\Proj\data\preprocessed\EmoDB\happy\15a01Fb.npy,1
C:\Users\USER\Documents\Esprit\4ds\Deep Learning\Proj\data\preprocessed\EmoDB\happy\15a04Fd.npy,1
C:\Users\USER\Documents\Esprit\4ds\Deep Learning\Proj\data\preprocessed\EmoDB\happy\15a05Fb.npy,1
C:\Users\USER\Documents\Esprit\4ds\Deep Learning\Proj\data\preprocessed\EmoDB\happy\15a07Fa.npy,1
C:\Users\USER\Documents\Esprit\4ds\Deep Learning\Proj\data\preprocessed\EmoDB\happy\15a07Fb.npy,1
C:\Users\USER\Documents\Esprit\4ds\Deep Learning\Proj\data\preprocessed\EmoDB\happy\15b09Fa.npy,1
C:\Users\USER\Documents\Esprit\4ds\Deep Learning\Proj\data\preprocessed\EmoDB\happy\16a01Fc.npy,1
C:\Users\USER\Documents\Esprit\4ds\Deep Learning\Proj\data\preprocessed\EmoDB\happy\16a04Fa.npy,1
C:\Users\USER\Documents\Esprit\4ds\Deep Learning\Proj\data\preprocessed\EmoDB\happy\16a05Fc.npy,1
C:\Users\USER\Documents\Esprit\4ds\Deep Learning\Proj\data\preprocessed\EmoDB\happy\16a07Fa.npy,1
C:\Users\USER\Documents\Esprit\4ds\Deep Learning\Proj\data\preprocessed\EmoDB\happy\16a07Fb.npy,1
C:\Users\USER\Documents\Esprit\4ds\Deep Learning\Proj\data\preprocessed\EmoDB\happy\16b01Fa.npy,1
C:\Users\USER\Documents\Esprit\4ds\Deep Learning\Proj\data\preprocessed\EmoDB\happy\16b02Fd.npy,1
C:\Users\USER\Documents\Esprit\4ds\Deep Learning\Proj\data\preprocessed\EmoDB\happy\16b03Fa.npy,1
C:\Users\USER\Documents\Esprit\4ds\Deep Learning\Proj\data\preprocessed\EmoDB\happy\16b03Fd.npy,1
C:\Users\USER\Documents\Esprit\4ds\Deep Learning\Proj\data\preprocessed\EmoDB\happy\16b09Fb.npy,1
C:\Users\USER\Documents\Esprit\4ds\Deep Learning\Proj\data\preprocessed\EmoDB\happy\16b10Fb.npy,1
C:\Users\USER\Documents\Esprit\4ds\Deep Learning\Proj\data\preprocessed\EmoDB\neutral\03a01Nc.npy,0
C:\Users\USER\Documents\Esprit\4ds\Deep Learning\Proj\data\preprocessed\EmoDB\neutral\03a02Nc.npy,0
C:\Users\USER\Documents\Esprit\4ds\Deep Learning\Proj\data\preprocessed\EmoDB\neutral\03a04Nc.npy,0
C:\Users\USER\Documents\Esprit\4ds\Deep Learning\Proj\data\preprocessed\EmoDB\neutral\03a05Nd.npy,0
C:\Users\USER\Documents\Esprit\4ds\Deep Learning\Proj\data\preprocessed\EmoDB\neutral\03a07Nc.npy,0
C:\Users\USER\Documents\Esprit\4ds\Deep Learning\Proj\data\preprocessed\EmoDB\neutral\03b01Nb.npy,0
C:\Users\USER\Documents\Esprit\4ds\Deep Learning\Proj\data\preprocessed\EmoDB\neutral\03b02Na.npy,0
C:\Users\USER\Documents\Esprit\4ds\Deep Learning\Proj\data\preprocessed\EmoDB\neutral\03b03Nb.npy,0
C:\Users\USER\Documents\Esprit\4ds\Deep Learning\Proj\data\preprocessed\EmoDB\neutral\03b09Nc.npy,0
C:\Users\USER\Documents\Esprit\4ds\Deep Learning\Proj\data\preprocessed\EmoDB\neutral\03b10Na.npy,0
C:\Users\USER\Documents\Esprit\4ds\Deep Learning\Proj\data\preprocessed\EmoDB\neutral\03b10Nc.npy,0
C:\Users\USER\Documents\Esprit\4ds\Deep Learning\Proj\data\preprocessed\EmoDB\neutral\08a01Na.npy,0
C:\Users\USER\Documents\Esprit\4ds\Deep Learning\Proj\data\preprocessed\EmoDB\neutral\08a02Na.npy,0
C:\Users\USER\Documents\Esprit\4ds\Deep Learning\Proj\data\preprocessed\EmoDB\neutral\08a04Nc.npy,0
C:\Users\USER\Documents\Esprit\4ds\Deep Learning\Proj\data\preprocessed\EmoDB\neutral\08a05Nb.npy,0
C:\Users\USER\Documents\Esprit\4ds\Deep Learning\Proj\data\preprocessed\EmoDB\neutral\08a07Na.npy,0
C:\Users\USER\Documents\Esprit\4ds\Deep Learning\Proj\data\preprocessed\EmoDB\neutral\08b01Na.npy,0
C:\Users\USER\Documents\Esprit\4ds\Deep Learning\Proj\data\preprocessed\EmoDB\neutral\08b02Nb.npy,0
C:\Users\USER\Documents\Esprit\4ds\Deep Learning\Proj\data\preprocessed\EmoDB\neutral\08b03Nb.npy,0
C:\Users\USER\Documents\Esprit\4ds\Deep Learning\Proj\data\preprocessed\EmoDB\neutral\08b09Nb.npy,0
C:\Users\USER\Documents\Esprit\4ds\Deep Learning\Proj\data\preprocessed\EmoDB\neutral\08b10Nc.npy,0
C:\Users\USER\Documents\Esprit\4ds\Deep Learning\Proj\data\preprocessed\EmoDB\neutral\09a01Nb.npy,0
C:\Users\USER\Documents\Esprit\4ds\Deep Learning\Proj\data\preprocessed\EmoDB\neutral\09a04Nb.npy,0
C:\Users\USER\Documents\Esprit\4ds\Deep Learning\Proj\data\preprocessed\EmoDB\neutral\09a05Nb.npy,0
C:\Users\USER\Documents\Esprit\4ds\Deep Learning\Proj\data\preprocessed\EmoDB\neutral\09a07Na.npy,0
C:\Users\USER\Documents\Esprit\4ds\Deep Learning\Proj\data\preprocessed\EmoDB\neutral\09b01Na.npy,0
C:\Users\USER\Documents\Esprit\4ds\Deep Learning\Proj\data\preprocessed\EmoDB\neutral\09b02Na.npy,0
C:\Users\USER\Documents\Esprit\4ds\Deep Learning\Proj\data\preprocessed\EmoDB\neutral\09b03Nb.npy,0
C:\Users\USER\Documents\Esprit\4ds\Deep Learning\Proj\data\preprocessed\EmoDB\neutral\09b09Nd.npy,0
C:\Users\USER\Documents\Esprit\4ds\Deep Learning\Proj\data\preprocessed\EmoDB\neutral\09b10Nd.npy,0
C:\Users\USER\Documents\Esprit\4ds\Deep Learning\Proj\data\preprocessed\EmoDB\neutral\10a01Nb.npy,0
C:\Users\USER\Documents\Esprit\4ds\Deep Learning\Proj\data\preprocessed\EmoDB\neutral\10a02Na.npy,0
C:\Users\USER\Documents\Esprit\4ds\Deep Learning\Proj\data\preprocessed\EmoDB\neutral\10a04Nb.npy,0
C:\Users\USER\Documents\Esprit\4ds\Deep Learning\Proj\data\preprocessed\EmoDB\neutral\10b02Na.npy,0
C:\Users\USER\Documents\Esprit\4ds\Deep Learning\Proj\data\preprocessed\EmoDB\neutral\11a01Nd.npy,0
C:\Users\USER\Documents\Esprit\4ds\Deep Learning\Proj\data\preprocessed\EmoDB\neutral\11a02Nc.npy,0
C:\Users\USER\Documents\Esprit\4ds\Deep Learning\Proj\data\preprocessed\EmoDB\neutral\11a04Nd.npy,0
C:\Users\USER\Documents\Esprit\4ds\Deep Learning\Proj\data\preprocessed\EmoDB\neutral\11a05Na.npy,0
C:\Users\USER\Documents\Esprit\4ds\Deep Learning\Proj\data\preprocessed\EmoDB\neutral\11b01Nc.npy,0
C:\Users\USER\Documents\Esprit\4ds\Deep Learning\Proj\data\preprocessed\EmoDB\neutral\11b02Na.npy,0
C:\Users\USER\Documents\Esprit\4ds\Deep Learning\Proj\data\preprocessed\EmoDB\neutral\11b03Nb.npy,0
C:\Users\USER\Documents\Esprit\4ds\Deep Learning\Proj\data\preprocessed\EmoDB\neutral\11b09Na.npy,0
C:\Users\USER\Documents\Esprit\4ds\Deep Learning\Proj\data\preprocessed\EmoDB\neutral\11b10Nc.npy,0
C:\Users\USER\Documents\Esprit\4ds\Deep Learning\Proj\data\preprocessed\EmoDB\neutral\12a01Nb.npy,0
C:\Users\USER\Documents\Esprit\4ds\Deep Learning\Proj\data\preprocessed\EmoDB\neutral\12a02Nb.npy,0
C:\Users\USER\Documents\Esprit\4ds\Deep Learning\Proj\data\preprocessed\EmoDB\neutral\12a05Nd.npy,0
C:\Users\USER\Documents\Esprit\4ds\Deep Learning\Proj\data\preprocessed\EmoDB\neutral\12b02Na.npy,0
C:\Users\USER\Documents\Esprit\4ds\Deep Learning\Proj\data\preprocessed\EmoDB\neutral\13a01Nb.npy,0
C:\Users\USER\Documents\Esprit\4ds\Deep Learning\Proj\data\preprocessed\EmoDB\neutral\13a02Nc.npy,0
C:\Users\USER\Documents\Esprit\4ds\Deep Learning\Proj\data\preprocessed\EmoDB\neutral\13a05Nb.npy,0
C:\Users\USER\Documents\Esprit\4ds\Deep Learning\Proj\data\preprocessed\EmoDB\neutral\13a07Na.npy,0
C:\Users\USER\Documents\Esprit\4ds\Deep Learning\Proj\data\preprocessed\EmoDB\neutral\13b01Nc.npy,0
C:\Users\USER\Documents\Esprit\4ds\Deep Learning\Proj\data\preprocessed\EmoDB\neutral\13b02Nb.npy,0
C:\Users\USER\Documents\Esprit\4ds\Deep Learning\Proj\data\preprocessed\EmoDB\neutral\13b03Na.npy,0
C:\Users\USER\Documents\Esprit\4ds\Deep Learning\Proj\data\preprocessed\EmoDB\neutral\13b09Na.npy,0
C:\Users\USER\Documents\Esprit\4ds\Deep Learning\Proj\data\preprocessed\EmoDB\neutral\13b10Nc.npy,0
C:\Users\USER\Documents\Esprit\4ds\Deep Learning\Proj\data\preprocessed\EmoDB\neutral\14a01Na.npy,0
C:\Users\USER\Documents\Esprit\4ds\Deep Learning\Proj\data\preprocessed\EmoDB\neutral\14a02Nc.npy,0
C:\Users\USER\Documents\Esprit\4ds\Deep Learning\Proj\data\preprocessed\EmoDB\neutral\14a05Na.npy,0
C:\Users\USER\Documents\Esprit\4ds\Deep Learning\Proj\data\preprocessed\EmoDB\neutral\14a07Na.npy,0
C:\Users\USER\Documents\Esprit\4ds\Deep Learning\Proj\data\preprocessed\EmoDB\neutral\14b01Na.npy,0
C:\Users\USER\Documents\Esprit\4ds\Deep Learning\Proj\data\preprocessed\EmoDB\neutral\14b02Na.npy,0
C:\Users\USER\Documents\Esprit\4ds\Deep Learning\Proj\data\preprocessed\EmoDB\neutral\14b10Nb.npy,0
C:\Users\USER\Documents\Esprit\4ds\Deep Learning\Proj\data\preprocessed\EmoDB\neutral\15a01Nb.npy,0
C:\Users\USER\Documents\Esprit\4ds\Deep Learning\Proj\data\preprocessed\EmoDB\neutral\15a02Na.npy,0
C:\Users\USER\Documents\Esprit\4ds\Deep Learning\Proj\data\preprocessed\EmoDB\neutral\15a04Nc.npy,0
C:\Users\USER\Documents\Esprit\4ds\Deep Learning\Proj\data\preprocessed\EmoDB\neutral\15a05Na.npy,0
C:\Users\USER\Documents\Esprit\4ds\Deep Learning\Proj\data\preprocessed\EmoDB\neutral\15a07Nc.npy,0
C:\Users\USER\Documents\Esprit\4ds\Deep Learning\Proj\data\preprocessed\EmoDB\neutral\15b01Na.npy,0
C:\Users\USER\Documents\Esprit\4ds\Deep Learning\Proj\data\preprocessed\EmoDB\neutral\15b02Nd.npy,0
C:\Users\USER\Documents\Esprit\4ds\Deep Learning\Proj\data\preprocessed\EmoDB\neutral\15b03Nb.npy,0
C:\Users\USER\Documents\Esprit\4ds\Deep Learning\Proj\data\preprocessed\EmoDB\neutral\15b09Nb.npy,0
C:\Users\USER\Documents\Esprit\4ds\Deep Learning\Proj\data\preprocessed\EmoDB\neutral\15b10Nb.npy,0
C:\Users\USER\Documents\Esprit\4ds\Deep Learning\Proj\data\preprocessed\EmoDB\neutral\15b10Nc.npy,0
C:\Users\USER\Documents\Esprit\4ds\Deep Learning\Proj\data\preprocessed\EmoDB\neutral\16a01Nc.npy,0
C:\Users\USER\Documents\Esprit\4ds\Deep Learning\Proj\data\preprocessed\EmoDB\neutral\16a02Nb.npy,0
C:\Users\USER\Documents\Esprit\4ds\Deep Learning\Proj\data\preprocessed\EmoDB\neutral\16a04Nc.npy,0
C:\Users\USER\Documents\Esprit\4ds\Deep Learning\Proj\data\preprocessed\EmoDB\neutral\16a07Nb.npy,0
C:\Users\USER\Documents\Esprit\4ds\Deep Learning\Proj\data\preprocessed\EmoDB\neutral\16b03Nb.npy,0
C:\Users\USER\Documents\Esprit\4ds\Deep Learning\Proj\data\preprocessed\EmoDB\sad\03a02Ta.npy,2
C:\Users\USER\Documents\Esprit\4ds\Deep Learning\Proj\data\preprocessed\EmoDB\sad\03a04Ta.npy,2
C:\Users\USER\Documents\Esprit\4ds\Deep Learning\Proj\data\preprocessed\EmoDB\sad\03a05Tc.npy,2
C:\Users\USER\Documents\Esprit\4ds\Deep Learning\Proj\data\preprocessed\EmoDB\sad\03b01Td.npy,2
C:\Users\USER\Documents\Esprit\4ds\Deep Learning\Proj\data\preprocessed\EmoDB\sad\03b02Tb.npy,2
C:\Users\USER\Documents\Esprit\4ds\Deep Learning\Proj\data\preprocessed\EmoDB\sad\03b03Tc.npy,2
C:\Users\USER\Documents\Esprit\4ds\Deep Learning\Proj\data\preprocessed\EmoDB\sad\03b09Tc.npy,2
C:\Users\USER\Documents\Esprit\4ds\Deep Learning\Proj\data\preprocessed\EmoDB\sad\08a02Tb.npy,2
C:\Users\USER\Documents\Esprit\4ds\Deep Learning\Proj\data\preprocessed\EmoDB\sad\08a04Tb.npy,2
C:\Users\USER\Documents\Esprit\4ds\Deep Learning\Proj\data\preprocessed\EmoDB\sad\08a05Ta.npy,2
C:\Users\USER\Documents\Esprit\4ds\Deep Learning\Proj\data\preprocessed\EmoDB\sad\08a07Ta.npy,2
C:\Users\USER\Documents\Esprit\4ds\Deep Learning\Proj\data\preprocessed\EmoDB\sad\08a07Tb.npy,2
C:\Users\USER\Documents\Esprit\4ds\Deep Learning\Proj\data\preprocessed\EmoDB\sad\08b02Tc.npy,2
C:\Users\USER\Documents\Esprit\4ds\Deep Learning\Proj\data\preprocessed\EmoDB\sad\08b03Tc.npy,2
C:\Users\USER\Documents\Esprit\4ds\Deep Learning\Proj\data\preprocessed\EmoDB\sad\08b09Tb.npy,2
C:\Users\USER\Documents\Esprit\4ds\Deep Learning\Proj\data\preprocessed\EmoDB\sad\08b10Tc.npy,2
C:\Users\USER\Documents\Esprit\4ds\Deep Learning\Proj\data\preprocessed\EmoDB\sad\09a05Tb.npy,2
C:\Users\USER\Documents\Esprit\4ds\Deep Learning\Proj\data\preprocessed\EmoDB\sad\09a07Ta.npy,2
C:\Users\USER\Documents\Esprit\4ds\Deep Learning\Proj\data\preprocessed\EmoDB\sad\09b02Tb.npy,2
C:\Users\USER\Documents\Esprit\4ds\Deep Learning\Proj\data\preprocessed\EmoDB\sad\09b03Ta.npy,2
C:\Users\USER\Documents\Esprit\4ds\Deep Learning\Proj\data\preprocessed\EmoDB\sad\10a05Tb.npy,2
C:\Users\USER\Documents\Esprit\4ds\Deep Learning\Proj\data\preprocessed\EmoDB\sad\10a07Ta.npy,2
C:\Users\USER\Documents\Esprit\4ds\Deep Learning\Proj\data\preprocessed\EmoDB\sad\10b03Tb.npy,2
C:\Users\USER\Documents\Esprit\4ds\Deep Learning\Proj\data\preprocessed\EmoDB\sad\11a02Tc.npy,2
C:\Users\USER\Documents\Esprit\4ds\Deep Learning\Proj\data\preprocessed\EmoDB\sad\11a05Td.npy,2
C:\Users\USER\Documents\Esprit\4ds\Deep Learning\Proj\data\preprocessed\EmoDB\sad\11a07Ta.npy,2
C:\Users\USER\Documents\Esprit\4ds\Deep Learning\Proj\data\preprocessed\EmoDB\sad\11b02Td.npy,2
C:\Users\USER\Documents\Esprit\4ds\Deep Learning\Proj\data\preprocessed\EmoDB\sad\11b03Td.npy,2
C:\Users\USER\Documents\Esprit\4ds\Deep Learning\Proj\data\preprocessed\EmoDB\sad\11b09Td.npy,2
C:\Users\USER\Documents\Esprit\4ds\Deep Learning\Proj\data\preprocessed\EmoDB\sad\11b10Td.npy,2
C:\Users\USER\Documents\Esprit\4ds\Deep Learning\Proj\data\preprocessed\EmoDB\sad\12a05Ta.npy,2
C:\Users\USER\Documents\Esprit\4ds\Deep Learning\Proj\data\preprocessed\EmoDB\sad\12b01Ta.npy,2
C:\Users\USER\Documents\Esprit\4ds\Deep Learning\Proj\data\preprocessed\EmoDB\sad\12b03Ta.npy,2
C:\Users\USER\Documents\Esprit\4ds\Deep Learning\Proj\data\preprocessed\EmoDB\sad\12b09Td.npy,2
C:\Users\USER\Documents\Esprit\4ds\Deep Learning\Proj\data\preprocessed\EmoDB\sad\13a02Ta.npy,2
C:\Users\USER\Documents\Esprit\4ds\Deep Learning\Proj\data\preprocessed\EmoDB\sad\13a04Ta.npy,2
C:\Users\USER\Documents\Esprit\4ds\Deep Learning\Proj\data\preprocessed\EmoDB\sad\13a05Tc.npy,2
C:\Users\USER\Documents\Esprit\4ds\Deep Learning\Proj\data\preprocessed\EmoDB\sad\13a07Tc.npy,2
C:\Users\USER\Documents\Esprit\4ds\Deep Learning\Proj\data\preprocessed\EmoDB\sad\13b03Td.npy,2
C:\Users\USER\Documents\Esprit\4ds\Deep Learning\Proj\data\preprocessed\EmoDB\sad\14a02Tb.npy,2
C:\Users\USER\Documents\Esprit\4ds\Deep Learning\Proj\data\preprocessed\EmoDB\sad\14a04Tb.npy,2
C:\Users\USER\Documents\Esprit\4ds\Deep Learning\Proj\data\preprocessed\EmoDB\sad\14a04Tc.npy,2
C:\Users\USER\Documents\Esprit\4ds\Deep Learning\Proj\data\preprocessed\EmoDB\sad\14a05Ta.npy,2
C:\Users\USER\Documents\Esprit\4ds\Deep Learning\Proj\data\preprocessed\EmoDB\sad\14a05Tc.npy,2
C:\Users\USER\Documents\Esprit\4ds\Deep Learning\Proj\data\preprocessed\EmoDB\sad\14a07Tc.npy,2
C:\Users\USER\Documents\Esprit\4ds\Deep Learning\Proj\data\preprocessed\EmoDB\sad\14b02Tc.npy,2
C:\Users\USER\Documents\Esprit\4ds\Deep Learning\Proj\data\preprocessed\EmoDB\sad\14b03Ta.npy,2
C:\Users\USER\Documents\Esprit\4ds\Deep Learning\Proj\data\preprocessed\EmoDB\sad\14b09Td.npy,2
C:\Users\USER\Documents\Esprit\4ds\Deep Learning\Proj\data\preprocessed\EmoDB\sad\14b10Tc.npy,2
C:\Users\USER\Documents\Esprit\4ds\Deep Learning\Proj\data\preprocessed\EmoDB\sad\15a02Ta.npy,2
C:\Users\USER\Documents\Esprit\4ds\Deep Learning\Proj\data\preprocessed\EmoDB\sad\15b02Tc.npy,2
C:\Users\USER\Documents\Esprit\4ds\Deep Learning\Proj\data\preprocessed\EmoDB\sad\15b03Tc.npy,2
C:\Users\USER\Documents\Esprit\4ds\Deep Learning\Proj\data\preprocessed\EmoDB\sad\15b09Ta.npy,2
C:\Users\USER\Documents\Esprit\4ds\Deep Learning\Proj\data\preprocessed\EmoDB\sad\16a01Tb.npy,2
C:\Users\USER\Documents\Esprit\4ds\Deep Learning\Proj\data\preprocessed\EmoDB\sad\16a02Tc.npy,2
C:\Users\USER\Documents\Esprit\4ds\Deep Learning\Proj\data\preprocessed\EmoDB\sad\16a04Tc.npy,2
C:\Users\USER\Documents\Esprit\4ds\Deep Learning\Proj\data\preprocessed\EmoDB\sad\16a05Tb.npy,2
